id,address,city
80154,96-Mcleod Road,Lahore
80155,"22,New Alamgir Market",Lahore
80156,"31/2-A,Abu Bakr Block,New Garden Town",Lahore
80157,"105-B,Babar Block,New Garden Town",Lahore
80158,"Al-Hasan,149-Ferozepur Road",Lahore
80163,"35-Tipu Block,New Garden Town,Main Ferozepur Road",Lahore
80164,"21-Y,Commercial Area,DHA.",Lahore
80165,3-Riwaz Garden,Lahore
80166,"3rd Floor,IEP Building,97-B/D-1,Gulberg-III",Lahore
80167,"29-M,Model Town Extension,Near Alpine Hotel",Lahore
80168,"92-B,McLeod Road",Lahore
80169,"S-4,LCCHS.,Defence Society",Lahore
80170,"18-KM,Ferozepur Road",Lahore
80171,"76-Choudhry Colony,Samanabad",Lahore
80172,"2,Mcleod Road",Lahore
80173,"22-P,Gulberg-II",Lahore
80174,"32-N,Gulberg-II,Industrial Area",Lahore
80175,"Fiazi Street, Plot No. 2,221-K.M. Ferozpur Road",Lahore
80176,"#5,Chiragh St.#35,78-Mcleod Rd",Lahore
80177,"12,Usman Street,Muhammed Pura,Model Town",Lahore
80178,"20-Raza Block,Allama Iqbal Town",Lahore
80179,"12-L,Model Town Extension",Lahore
80180,"4,1st Floor,Simla Towers,5-Davis Road",Lahore
80181,"Al-Habib Auto Market,36, Mecload Road",Lahore
80182,"149-A,Hussain Building,Shahlimar Road,Mughalpura",Lahore
80183,"271,16-B-I,Township",Lahore
80184,"81,Shahrah-e-Quaid-e-Azam",Lahore
80185,"Lodhi Arcade Basement,42,Ferozepur Road",Lahore
80186,"Gawala Colony Road,Off.Chungi Amarsadhu",Lahore
80187,"12-G,Alfalah Building,Shahrah-e-Quaid-e-Azam",Lahore
80188,"246,Hidayat Ullah Block,Mustafa Town",Lahore
80189,"Sheikhupura Road,Shadra Chowk",Lahore
80190,39-Chamberlain Road,Lahore
80191,"65-Main Road,Samanabad,Opp. Habib Bank",Lahore
80192,"Head Office: 3-Mall Mansion,30-Shahrah-e-Quaid Azam",Lahore
80193,"25-Sherpao Bridge Colony,Abid Majeed Road",Lahore
80194,"139-Circular Road,Outside Shahalam Gate",Lahore
80195,"120/A,Abdali Road,Islampura",Lahore
80196,"9-A,Block-L,Gulberg-III,281 Ferozepur Road",Lahore
80197,"6-H,1st Floor,Defence Society,Cantt.",Lahore
80198,"D-4,4th Floor,1st City Tower,Samanabad Morh,Gulshan-e-Ravi Road",Lahore
80199,"2-Alkarim Market,Urdu Bazar",Lahore
80200,"Gujar Pura Scheme,China Road,Seiko Bus Stop",Lahore
80201,"G-04,Elahi Arcade,26-Empress Road",Lahore
80202,"19-C,Tech Society,Canal Bank",Lahore
80203,"Opp.Tele.Exchange Bldg.,Rahim Road,Misri Shah",Lahore
80204,69-Badami Bagh,Lahore
80205,"11-Canal Park,Gulberg-II",Lahore
80206,"Nishter Road,Daroghawala",Lahore
80207,"Suite No.2,Imtiaz Centre,2nd Floor,6-E,Gulberg",Lahore
80208,88-Railway Road,Lahore
80209,"19-N,Gulberg II",Lahore
80210,"13-D,Main Wahdat Road",Lahore
80211,88-Railway Road,Lahore
80212,"Outside Sarai Sultan,Railway Road",Lahore
80213,"Unit No.4,Cantt Comm.Complex,Abid Majid Road,Cantt.",Lahore
80214,"Lahore Electric Market,14-Nishter Road",Lahore
80215,17-Mcleod Road,Lahore
80216,"Jia Musa,Sheikhupura Road,Shahdara",Lahore
80217,"Mian Chambers,3-Temple Road",Lahore
80218,"H-50,MET-II,Mughalpura",Lahore
80219,20/43 Sant Nagar,Lahore
80220,"Building No.2,Main Road,Fazal Park No.2,Shad Bagh",Lahore
80221,"Iqbal Centre (Khalid Plaza),Moon Market, Opp:Post Office,Allama Iqbal Town",Lahore
80222,"192-B,Timber Market,Ravi Road",Lahore
80223,"Building No.2,Main Road,Fazal Park No.2,Shadbagh",Lahore
80224,"Rm 118,1st Fl.Stock Exch.Bldg.,19-Khayaban-e-Aiwan-e-Iqbal",Lahore
80225,"Shop#5,Shah Jamal Market,Farooq-e-Azam Bazar,Ichra",Lahore
80226,"16,Takia Imli Wala,Aabkari Road,Anarkali",Lahore
80227,"F-2-3 Queen's Centre,33 Shahrah-E-Fatima Jinnah Rd",Lahore
80228,"135,Habitat Shadman-2",Lahore
80229,"20-K,Gulberg-II",Lahore
80230,192-Anarkali,Lahore
80231,"77-Steel Sheet Market,Loha Bazar",Lahore
80232,"4-Ahtesham Chambers,Paper Market,Shahra-e-Millat",Lahore
80233,"49/D,Bashir Centre,Shahalam Shoe Market",Lahore
80234,"54,Victoria Park,The Mall",Lahore
80235,"7-Jan Muhammad Road,Gulzar Market",Lahore
80236,"Mezzanine Floor,Room # 7-8,Stock Exchange Building,19-Khy.Aiwan-e-Iqbal",Lahore
80237,"60,1st Floor,Farooq Centre,Lahore Hotel",Lahore
80238,"60,Brendreth Road",Lahore
80239,"40-A,PECO Road,Badami Bagh",Lahore
80240,"42-Aibak Block,New Garden Town",Lahore
80241,"Rm M-7&8,Mez.Fl.Stock Ex.Bldg.,19-Khayaban-e-Aiwan-e-Iqbal",Lahore
80242,"Flat 34,2nd Floor,87-Ferozepur Road",Lahore
80243,"109,College Road,G.O.R.,1,Shahrah-e-Quaid-e-Azam",Lahore
80244,"#35,3rd Floor,Sadiq Plaza,The Mall",Lahore
80245,Chowk Nakhuda,Lahore
80246,"139-F/A,Raja Centre,1st Floor,Main Market,Gulberg-II",Lahore
80247,"19-F,Sadiq Plaza,The Mall",Lahore
80248,"8,1st Floor,Rafiq Centre,Abdullah Haroon Road,Saddar",Lahore
80249,"810-Ravi Block,Multan Road,Allama Iqbal Town",Lahore
80250,"H.B. Jinnah Street,Rustam Park,Multan Road",Lahore
80251,1-Railway Golf Avenue,Lahore
80252,"225-E,Street No.6,Lane-3,Officers Colony,Cavalry Ground",Lahore
80253,"2-12.Caravan Market,Link Mcloed Road",Lahore
80254,"54-D,New Muslim Town",Lahore
80255,6 Ramgali Nishtar Road,Lahore
80256,"73/2,Nishter Road,Brandreth Rd",Lahore
80257,"Gardee Trust Building,Thornton Road",Lahore
80258,"7-Cantonment Board Building,Abid Majeed Road,Cantt.",Lahore
80259,"37 Lakshami Mansion,Mall Road",Lahore
80260,"31-Commercial Area,2nd Floor,Cavalry Ground,Cantt.",Lahore
80261,"6-Land Mark,2nd Floor,6-Jail Road,Gulberg",Lahore
80262,"25-A/3,Gulberg-III",Lahore
80263,"14-L,Fahad Plaza,Gulberg-III",Lahore
80264,"7-Larches Housing Society,Cantt.",Lahore
80265,"7-Larechs Housing Society,Cantt.",Lahore
80266,"12-A,Block-S,Gulberg-II,P.O.Box: 1692",Lahore
80267,"14-P Block,Defence",Lahore
80268,"Floor-2,Suit-7, Lahore Tower,3/B Civic Cntr New Garden Town",Lahore
80269,"3rd Floor,Akram Comples,Link Road,Model Town",Lahore
80270,"10-Charaghia Market,Main Walton Road,Cantt.",Lahore
80271,"Sultan Ahmad Road,Rehmanpura",Lahore
80272,"Main Walton Road,Cantt.",Lahore
80273,"Suite 1,5th Floor,Lahore Tower,Barkat Market,New Garden Town",Lahore
80274,"3-A,Davis Road",Lahore
80275,"5-B,LDA Complex,Lawerence Road",Lahore
80276,40-Brandreth Road,Lahore
80277,"14-A,Copper Road",Lahore
80278,"1st Floor,Crown Hotel Building,2-Nishtar Road",Lahore
80279,"121,Abid Market,38-Queen Road",Lahore
80280,"Kothalia Mansion,2-McLeod Road",Lahore
80281,"179-F,Gulshan-e-Ravi",Lahore
80282,"31-Tegore Park,Nicholson Road",Lahore
80283,"2nd Floor,Ejaz Chamber,Main Boulevard Defence",Lahore
80284,"F-02,1st Floor,Simla Tower,5-Davis Road,Simla Pahari",Lahore
80285,"SF-8,Centre Point,12-B Gulberg III",Lahore
80286,"92,Mcleod Road",Lahore
80287,"83,Babar Block,New Garden Town",Lahore
80288,"62-Abkari Road,Anarkali",Lahore
80289,"11-14,Cantonment Board Market,Near Post Office,R.A. Bazar,Cantt.",Lahore
80290,"53-Circular Road,O/s Mochi Gate",Lahore
80291,Nila Gumbad,Lahore
80292,"Bahar Shah Road,Al-Faisal Town",Lahore
80293,"177,Link Road,Mughalpura",Lahore
80294,"Bukshi Market,New Anarkali",Lahore
80295,"Al-Hayyat Centre,14-Hall Road",Lahore
80296,"1-Rehman Gali No.4,Brandreth Road",Lahore
80297,"3,Zia Science Complex,Akbari Road,New Anarkali",Lahore
80298,"Sohail Bhatti Road,Canal Bank Housing Scheme,Harbanspura",Lahore
80299,14-Abbott Road,Lahore
80300,"4-Bank Square,Shahrah-e-Quaid-e-Azam",Lahore
80301,"4-Nayab Chambers,13-Nishtar Rd,Near Muhammadia Electronic Mkt",Lahore
80302,"Flat B-II,Jail Road",Lahore
80303,"8-C/3,Chenab Block,Main Blvd.,Allama Iqbal Town",Lahore
80304,"9-Hira Mansion,Nabha Road",Lahore
80305,"85-P,Model Town",Lahore
80306,"1-B,Khurram Centre,Wahdat Road",Lahore
80307,"S-04,2nd Floor,Ahmed Arcade,161-Ferozepur Road",Lahore
80308,"F-4,4th Floor,Shan Arcade,New Garden Town",Lahore
80309,"2-Mcleod Road,State Life Bldg.",Lahore
80310,2-Mcleod Road,Lahore
80311,"State Life Building,2-Link Mcleod Road",Lahore
80312,"House No.36,Bisham Street 28,Abdul Karim Rd.Qila Gujar Sing",Lahore
80313,"57,General Bus Stand,Badami Bagh",Lahore
80314,"Saeed Park,Shahdara More,Behind Sahil Cinema",Lahore
80315,"Room No.6-7,1st Floor,Karawan Hotel Building,Link Mcleod Road",Lahore
80316,"160,'Y' Block Commercial Area,Phase-III,D.H.A.,Cantt.",Lahore
80317,"15-K.M.,Sheikupura Road,P.O.Kot Abdul Malik",Lahore
80318,100-Anarkali,Lahore
80319,"16-KM,Multan Road,P.O.Chung",Lahore
80320,"2nd Floor,Al-Faisal Plaza,Shahrah-e-Quaid-e-Azam",Lahore
80321,"10-Naqi Market,75,Shahra-e-Quaid-e-Azam",Lahore
80322,"27/A,Asif Block,Street #2,Allama Iqbal Town",Lahore
80323,"139-A,Circular Road,Opp:Tel. Exchange Shahalam",Lahore
80324,"Shop #2,1st Floor,Ijaz Centre,Katcha Hall Road",Lahore
80325,"515-A,Faisal Town",Lahore
80326,"9th K.M.,Sheikhupura Road",Lahore
80327,"1,Chamba House,Lane GOR-1",Lahore
80328,"99-B,New Muslim Town",Lahore
80329,"TF:12, Lucky Center,7/8. Jail Road",Lahore
80330,"16-A,Ahmed Block,New Garden Town",Lahore
80331,"21,Peshawar Block,Fortress Stadium",Lahore
80332,"15-LG,Hafeez Centre,Main Boulevard,Gulberg-III",Lahore
80333,"47-Upper Floor,Chouburji Cent.,Multan Road",Lahore
80334,"35-C,Empress Road",Lahore
80335,"2nd Floor,Tufail Chambers,39-Mozang Road,G.P.O Box 1246",Lahore
80337,"55-Main Market,Shadman",Lahore
80339,"2nd Floor,Naqi Market,75,Shahrah-e-Quaid-e-Azam",Lahore
80340,"19,1st Floor,Awan Building,Shadman",Lahore
80341,"35-Fateh Sher Road,Sadi Park,Mozang",Lahore
80342,"19-KM.,Ferozepur Road,Behind Glaxo Labs",Lahore
80343,8-Montgomery Road,Lahore
80344,"83-Shahzai Market,Nishtar Road",Lahore
80345,"32-M,Suite No.3-4,Civic Centre,Model Town Ext.",Lahore
80346,"10(B),Sheikh Rehmatullah Mkt.,16,Hall Road",Lahore
80347,"26/A,Shershah Road,Data Nagar,Badami Bagh",Lahore
80348,"128-G,Model Town",Lahore
80349,"Apt.A/2,Ingola Apartments,24-Jail Road",Lahore
80350,"#9,3rd Floor,Al-Karim Centre,Rehman St.#5,Dalgira Chowk,Brandth Road",Lahore
80351,"7/83,Shahrah-e-Quaid-e-Azam",Lahore
80352,"211/2,Umar Market,Samanabad More",Lahore
80353,"326,Hunza Block,Allama Iqbal Town",Lahore
80354,"21,Shahrah-e-Fatima Jinnah",Lahore
80355,"31,Upper Floor,Chauburji Centre,Multan Road",Lahore
80356,"19-Comm. Area,Karim Block-7,Habib Shopping Centre",Lahore
80357,"7/83,Shahrah-e-Quaid-e-Azam",Lahore
80358,"Shop No.3,Arif Market,Bilal Gunj",Lahore
80359,"Suite #8,1st Flr.,Lahore Plaza,Al-Madina Road,Township",Lahore
80360,"71,Sharea Quaid-e-Azam",Lahore
80361,"LG-01,Hafeez Centre,Main Boulevard,Gulberg-III",Lahore
80362,"#4,4th Floor,Rahim Complex,Main Market,Gulberg-II",Lahore
80363,"B-2,Ghalib Market,Gulberg-III",Lahore
80364,"Shah Alam Market,Paper Mandi,Bottle Bazar",Lahore
80365,"19-A,Abbot Road",Lahore
80366,"55,Ravi Road",Lahore
80367,"14-Gunpat Road,New Anarkali",Lahore
80368,"Shahalam Market,Papar Mandi,Bottle Bazar",Lahore
80369,"Shah Alam Market,Papar Mandi,Bottle Bazar",Lahore
80370,"H-167,Block-4,Karim Park,Ravi Road",Lahore
80373,"41-L,Gulberg-III,Ferozpur Road",Lahore
80374,"F-7,Hafiz Plaza,31-M Civic Centre,Model Town Ext.",Lahore
80375,"17-M,Lawrence Road",Lahore
80376,"3/A,Ferozepur Road,Mozang Chungi,Opp.Sanam Cinema",Lahore
80377,Model Town Link Road,Lahore
80378,"Syed Plaza,2nd Floor,30,Ferozpur Road",Lahore
80379,"G-10,Empire Centre,Main Boulevard,Gulberg",Lahore
80380,"3/S-10-Canal Park,Gulberg-II",Lahore
80381,"3-S,10-Canal Park,Gulberg",Lahore
80382,"2nd Floor,Watto Plaza,Peco Road,Township",Lahore
80383,"Ali Chambers,65,The Mall",Lahore
80384,"39-A,Main Gulberg",Lahore
80385,"4-Liberty Market,Gulberg II",Lahore
80386,"Mubarak Street Jewan Hana,Ferozepura Road Garden Town",Lahore
80387,"13-Khalid Kark Road,Cantt.",Lahore
80388,"9/4-Karl Mansion,Muhammad Nagar",Lahore
80389,"Al Qamar-Samaat Wa Tajarat,C-1784,Moti Bazar",Lahore
80390,"Mian Chambers,3-Temple Road",Lahore
80391,"39,Justice Mohammad Akram Road,Mozang Road",Lahore
80392,"115,Ferozepur Road,Near Galaxy Cinema",Lahore
80393,"103,Nawazish Ali Road,Link Fleming Road",Lahore
80394,"Ittefaq Market,71-McLeod Rd.",Lahore
80395,"Umair Plaza,2-A,Karim Block,Allama Iqbal Town",Lahore
80396,"8-Meraj Gulshan Centre,Kissan St.-5,63-Circular Road,Outside Akbari Gate",Lahore
80397,"Berry Court,Bank Square",Lahore
80398,"5-A,Queen's Road",Lahore
80399,"Chowk Bhoghwal,Bund Road,Near Crol Ghatti",Lahore
80400,"208,Data Block,Pakistan Cloth Market",Lahore
80401,"56-Upper Floor,Chuburji Centre,Multan Road",Lahore
80402,"Shop No.H-1372,Akbari Mandi",Lahore
80403,"Naqi Building,38,Shahrah-e-Quaid-e-Azam",Lahore
80404,"4-A,Main Market,Samnabad",Lahore
80405,"54,Shahrah-e-Quaid-e-Azam",Lahore
80406,"State Life Building,2-Mcleod Road",Lahore
80407,"165,Shadman-II",Lahore
80408,"17,Raza Block,Allama Iqbal Town",Lahore
80409,"107-B-II,M.M.Alam Road,Gulberg-III",Lahore
80410,"H-4,Street #42,Chah Miran",Lahore
80411,"11,1st Flr,Mehar Rashid Market,Shahalam",Lahore
80412,"16-L,Mini Market,Gulberg-II",Lahore
80413,"7/8 Al-Madina Road,Township",Lahore
80414,"Room 2,2nd Floor,Hafiz Centre,Main Boulevard Gulberg-III",Lahore
80415,"107-B-II,M.M.Alam Road,Gulberg-III",Lahore
80416,42-Shahrah-e-Quaid-e-Azam,Lahore
80417,"55-B,Industrial Area,Gulberg III",Lahore
80418,"Suite No.129-130,Eden Centre,Jail Road",Lahore
80419,"129-130 Eden Centre,Jail Road",Lahore
80420,"St.No.1,Behind Rex Cinema,39-Nicholson Road",Lahore
80421,"44,Gulberg-V,Off Zafar Ali Road",Lahore
80422,"Cavalary Chowk,L.C.C.H.S.,Cantt",Lahore
80423,"1-Turner Road,Opp High Court,Near Sham Book Corporation",Lahore
80424,"H.No.251,Akhtar Manzil,Sohail Shaheed Road,Icchra",Lahore
80425,"Kausar Centre,Badami Bagh",Lahore
80426,"Kausar Centre,182-Badami Bagh",Lahore
80427,"Rehman St # 6,Railway Road",Lahore
80428,"3-Ganpat Road,Anarkali",Lahore
80429,"12,1st Floor,Fazal Building,Cooper Road",Lahore
80430,"219-E,Sarwar Road,Cantt.",Lahore
80431,"50-A,Bridge Colony,Cantt.",Lahore
80432,"121,Zulqarnain Chambers,Ganpat Road",Lahore
80433,"222-Ferozepur Road,Opp.Jamia Ashrafia",Lahore
80434,"Basement 163,Bank Square Mkt.,Model Town",Lahore
80435,"17-G,Defence",Lahore
80436,"411,Pak Block,Allama Iqbal Town",Lahore
80437,"55-B,Model Town",Lahore
80438,"55,New Shad Bagh",Lahore
80439,"Industrial Area,Katar Bund Rd.,Thokar Niaz Baig",Lahore
80440,14-Empress Road,Lahore
80441,"5-Venus Plaza,7-Egerton Road",Lahore
80442,"27-A,Garden Town",Lahore
80443,Cavalry Ground Extension,Lahore
80444,"3/6,Shahrah-e-Aiwan-e-Tijarat",Lahore
80445,12 Lawrence Road,Lahore
80446,"75-A-II,Gulberg-III",Lahore
80447,"2nd Floor,Associated House,7 Egerton Road",Lahore
80448,"103,Ferozepur Road Plaza",Lahore
80449,"61,Sultan Mahmood Road",Lahore
80450,"30,Mall Mansion,The Mall",Lahore
80451,"Godown 515,Almakkah Iron Mkt.,Prince Kanta Kachaa Rahim Road,Misri Shah",Lahore
80452,"Off & Show Room,13-Nicholson Road",Lahore
80453,"Room No.33,Hotel Carvan Bldng,Link Mcleod Road",Lahore
80454,"154-Habitat Villas,Shadman-II,Off.Ghousul Azam Road",Lahore
80455,"68-7C,Mozang Road,Behind Asmat Chamber",Lahore
80456,"Shop No.9-10,Mohamadi Building,Shish Mahal Road",Lahore
80457,"Suite No.129-130,Eden Centre,Jail Road",Lahore
80458,"60-A/4,Angori Bagh Phase II,Shalimar Link",Lahore
80459,"47-D-1,Agro Square,Shadman Market",Lahore
80460,"29-Canal View Housing Society,Multan Road",Lahore
80461,"7-Gulberg Complex,2-Gulberg Road,Gulberg-V",Lahore
80462,"32,Upper Mall",Lahore
80463,"304,Block-M,L.C.C.H.S",Lahore
80464,"54-II Floor,Hafeez Center,Gulberg",Lahore
80465,Main Raiwind Road,Lahore
80466,"8-Divendre Road,Dalton House,Near Queen Marry College",Lahore
80467,"918-G/2,New Alamgir Market,(Shah Alam Market)",Lahore
80468,"H.No.38,Gali #25,Ghaziabad,Usman Nagar",Lahore
80469,"Paper Mandi,Shahalam Gate",Lahore
80470,"314-A,Al-Faisal Plaza,Shahrah-e-Quaid-e-Azam",Lahore
80471,"10-Nill-B-1,Near Church Stop,Township",Lahore
80472,"52,National Park,Sanda Road",Lahore
80473,"Flat #4,3rd Floor,Shan Arcade,Main Boulevard,Garden Town",Lahore
80474,"Bottle Bazar,Shahalam Market",Lahore
80475,"1-Chenab Block,Iqbal Town",Lahore
80476,"2-F,Ellahi Centre,Karim Block,Allama Iqbal Town",Lahore
80477,"Shahzeb Market,9-Cooper Road",Lahore
80478,"Munawar Chamber,Room# 1-2,Mozang Road",Lahore
80479,"Opp.Islamia College,92-Railway Road",Lahore
80480,"3rd Floor,Khan Arcade,16-Mouj Darya Road",Lahore
80481,"90-MZ,Landmark Jail Road",Lahore
80482,"Kothalia Mansion,2-Mcleod Road,Near Patiala Ground",Lahore
80483,"378-B,Chauburji Park",Lahore
80484,"380/6-Z,L.C.C.M.S.",Lahore
80485,"1st Floor,Shadman Plaza,Shadman Market",Lahore
80486,"500-Nishter Block,Allam Iqbal Town",Lahore
80487,"Khalid Centre,14-Karim Block,Comm. Zone,Allama Iqbal Town",Lahore
80488,"Barkat Centre,101-Circular Road",Lahore
80489,"14-A,Temple Road,Mehta Street",Lahore
80490,"1-A,Durand Road",Lahore
80491,"Mahilal Street ,Nila Gumbad",Lahore
80492,"4-Nayab Chamber,13-Nishter Road",Lahore
80493,"4-H,Gulberg-III",Lahore
80494,"Express House,28-Express Road",Lahore
80495,"105,Ali Block New Garden Town",Lahore
80496,"Rm 511,5th Fl.Stock Exch.Bldg.,19-Khayaban-e-Aiwan-e-Iqbal",Lahore
80497,"9-P,Gulberg-II",Lahore
80498,"103-104,First Floor Qadri,Chambers 5-Mcleoad Road",Lahore
80499,"301,Imtiaz Plaza,85-The Mall",Lahore
80500,"2-Fayyaz Road,Anarkali",Lahore
80501,"X-583,L.C.C.H.S.,Cantt.",Lahore
80502,"Rm 608,6th Fl.Stock Exch.Bldg.,19-Khayaban-e-Aiwan-e-Iqbal",Lahore
80503,"F-16,1st Floor,Hafeez Centre,Main Boulevard,Gulberg",Lahore
80504,"1-G/8,Gulberg II",Lahore
80505,"H-1410,Akbari Mandi",Lahore
80506,"Al-Farhat Bldg,Patiala Ground,Link McLoad Road",Lahore
80507,"Ahmed Plaza,25-Empress Road",Lahore
80508,"186-A,Ferozepur Road,Imambara Street,Ichhra",Lahore
80509,"253-254,G.F.Galaxy Shop.Centre,Ferozepur Road",Lahore
80510,"11-Aurangzeb Block,New Garden Town",Lahore
80511,"11-Aurangzeb Block,New Garden Town",Lahore
80512,"Aftab Centre,30 Davis Road",Lahore
80513,"8-Hunza Block,Allama Iqbal Town",Lahore
80514,"3-A,Tagore Park,Nicholson Road",Lahore
80515,"12-B,Ahmed Block,New Garden Town",Lahore
80516,"Shop # S-13,Badar Center,Rehman Street No.6,Railway Rd",Lahore
80517,"121,Circular Road,Outside Shahalam Chowk",Lahore
80518,"22,A Queen's Road",Lahore
80519,"605,Kamran Block,Allama Iqbal Town",Lahore
80520,"Suit #3,2nd Flr.,Aslam Arcade,16,Main McLeod Road",Lahore
80521,41-Nishter Road,Lahore
80522,"1st Floor,Naqi Market,75,Shahrah-e-Quaid-e-Azam",Lahore
80523,"69-G,Gulberg-III",Lahore
80524,"Suite No.44,3rd Fl.Gulberg III,Hafeez Centre,Main Boulevard",Lahore
80525,"Majid St.,Line Beredaree Road",Lahore
80526,"Meher Manzil 24-Alamgir Road,Islampura",Lahore
80527,"71-LG,HafeezCentre,Gulberg-III",Lahore
80528,"16-G,Babar Plaza,Liberty Mkt.,Gulberg",Lahore
80529,"17-G,Gulberg-2",Lahore
80531,"Y-190,2nd Floor,Commercial Phase III,Defence",Lahore
80532,"16-C,Punjmahal Road,Shahrah-e-Fatima Jinnah",Lahore
80533,"Suite #5,4th Flr.,Shaan Arcade,New Garden Town",Lahore
80534,"11/13,Link Shami Road,Cantt.",Lahore
80535,"Hill View Arcade,5-Davis Road",Lahore
80536,"81-F,Raja Centre,Main Boulevard,Gulberg-II",Lahore
80537,"34-Zafar Ali Road,Gulberg-V",Lahore
80538,"72-P,Model Town (Ext.)",Lahore
80539,"20-A,Queen's Road",Lahore
80540,"210-A,Upper Mall",Lahore
80541,"2-Kabir St.,Urdu Bazar",Lahore
80542,"224-Ferozepur Road,Opp. Jamia Ashrafia,Behind Bus Stop",Lahore
80543,Avari Hotel,Lahore
80544,"C/o S.M. Riaz & Sons,4-Bank Square,The Mall",Lahore
80545,"3-Civic Centre,New Garden Town",Lahore
80546,"42-Mazang Road,,Near Safanwala Chowk",Lahore
80547,"175 Abu Bakr Block,New Garden Town",Lahore
80548,"79-Indusrial Estate,Kot Lakhpat",Lahore
80549,"1-KM Defence Road,Link 23-KM. Multan Road,Chung",Lahore
80550,"132,Ferozepur Road",Lahore
80551,"Majid St.,Baradari Road",Lahore
80552,"18-KM,Ferozepur Road",Lahore
80553,"25-A,Davis Road",Lahore
80554,"31/A-II,Gulberg-III",Lahore
80555,18-KM.Ferozepura Road,Lahore
80556,"87-G-II,M.A.Johar Town,Phase-II",Lahore
80557,25-A/1 Davis Road,Lahore
80558,"54,Shahrah-e-Quaid-e-Azam",Lahore
80559,93-Jail Road,Lahore
80560,"312,Qadri Chambers # 3,McLeod Road",Lahore
80561,"11/6 Allauddin Road,Cantt.",Lahore
80562,"14,Khawaja Arcade,Wahdat Road",Lahore
80563,"Plot # 39,Block D-1,Gujarpura Scheme",Lahore
80564,"15-A,Manoher Street,Nicholson Road",Lahore
80565,"Room #4,Hafeez Centre,4th Flr.,Main Boulevard,Gulberg",Lahore
80566,56-Nishter Road,Lahore
80567,"B-27,Sadiq Plaza,The Mall",Lahore
80568,5-Main Gulberg Road,Lahore
80569,"2nd Floor,Rear Block-1,Aptt.#1,Awami Complex,New Garden Town",Lahore
80570,"17-P-A-I,Model Town Ext.",Lahore
80571,"29-KM,Ferozepur Road",Lahore
80572,"Hafeez Chambers,3rd Floor,85,Shahrah-e-Quaid-e-Azam",Lahore
80573,"1.5 KM.,Defence Road",Lahore
80574,"41-42,Civic Centre,Barket Mkt.,New Garden Town",Lahore
80575,"Nishter Colony(Ad.Ammar Block),18-KM.Ferozepur Road",Lahore
80576,"204-L,LCCHS,Lahore Defence",Lahore
80577,"2-C,Kiren Centre,28-M,Model Town Extn.",Lahore
80578,"17-B,Govt.Emp.Co-Op.H.Society,Phase III,Model Town,Link Road",Lahore
80579,"43,Palace Market,Cooper Road",Lahore
80580,14-Urdu Bazar,Lahore
80581,"F-639,Johar Town",Lahore
80582,"43/1-FCC,Syed Muratib Ali Road,Gulberg-IV",Lahore
80583,42-Lawrence Road,Lahore
80584,"109,Railway Road",Lahore
80585,18-Main Gulberg,Lahore
80586,"31-M,Model Town Ext.",Lahore
80587,"6,Egerton Road",Lahore
80590,"G.T.Road Kalashah Kaku,Distt.Sheikhupura",Lahore
80591,6-Egerton Road,Lahore
80592,42-Lawrence Road,Lahore
80593,"29,M-Block,Khalid Market,Model Town Ext.",Lahore
80594,"29-C,Main Gulberg",Lahore
80595,"7/1,E-3,Main Boulevard,Gulberg-3",Lahore
80596,18-Main Gulberg,Lahore
80597,42-Lawrence Road,Lahore
80598,"Maqbara More,Shahdara",Lahore
80599,"42,Lawrence Road",Lahore
80600,"Room No.5,2nd Floor Orega,Complex Main Boulevard,Gulberg-III",Lahore
80601,"247/S,Industrial Estate,Kot Lakhpat",Lahore
80602,"Gardee Building,Napier Road",Lahore
80603,"7-A,Upper Mall Scheme,Canal Bank,P.O.Box: 1504",Lahore
80604,"2-Fahad Plaza,14-L,Gulberg III,Ferozepur Road",Lahore
80605,"A.B.Colour Lab,Kashif Centre,80-Chowk Nisbat Road",Lahore
80606,"16-KM.,Multan Road,Shahpur Kanjran",Lahore
80607,"Hill View Arcade,5-Davis Road",Lahore
80608,"5th Floor,Aiwan-e-Iqbal,Egerton Road",Lahore
80609,"131-Abu Bakar Block,New Garden Town",Lahore
80610,"Factory: 22-km Ferozepur Road Rohi Nala, Dulan Klan",Lahore
80611,"85,The Mall,Opp.Al-Falah Building",Lahore
80613,37-Ferozpur Road,Lahore
80614,"Suite #3,5th Floor,Shan Arcade,Civic Centre,Garden Town",Lahore
80615,"16/2,Sir Aga Khan Road",Lahore
80616,"1-Tufail Manzil,Adj.Lateef Centre,Shahalam",Lahore
80617,"6,Alam Manzil,1/1B,Shahalam Market",Lahore
80618,19-K.M Multan Road,Lahore
80619,"13,Liberty Shopping Centre,Liberty Market,Gulberg-III",Lahore
80620,"20/E-1(C),Gulberg-III",Lahore
80621,"23/28,Canal Park,Faiz-ul-Islam Road,Gulberg-II",Lahore
80622,4-Turner Road,Lahore
